=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.11.29 19:25:16 =~=~=~=~=~=~=~=~=~=~=~=
---------------
System Time (ms),axWorld (int16),ayWorld (int16),azWorld (int16),axyStdDevL,axyStdDevR
170830,-194,131,-14
170850,-125,82,-24
170870,-41,35,-18
170890,4,7,48
170910,72,-19,123
170930,134,-15,172,85,140
170950,133,4,171
170970,82,14,174
170990,31,5,171
171010,18,-6,141
171030,32,-30,124
171050,65,-59,91
171070,86,-65,61
171090,55,-60,81
171110,71,-43,140
171130,126,-32,156
171150,160,-45,133
171170,157,-75,94
171190,155,-73,72
171210,133,-64,69
171230,82,-72,15,90,141
171250,19,-85,-52
171270,-13,-101,-116
171290,-32,-130,-223
171310,-74,-138,-277
171330,-101,-91,-237
171350,-114,-27,-184
171370,-157,10,-221
171390,-210,21,-303
171410,-213,7,-358
171430,-232,-28,-382
171450,-270,-41,-460
171470,-310,-28,-505
171490,-305,-4,-513
171510,-268,1,-575
171530,-270,15,-728,104,151
171550,-279,52,-881
171570,-330,70,-977
171590,-401,63,-1192
171610,-446,39,-1600
171630,-421,-9,-2098
171650,-327,-13,-2570
171670,-267,38,-3121
171690,-278,149,-3974
171710,-274,215,-5137
171730,-351,261,-6434
171750,-332,124,-7329
171770,-196,210,-7737
171790,-134,260,-7886
171810,-109,286,-7894
171830,-95,295,-7848,106,191
171850,-95,283,-7743
171870,-96,273,-7638
171890,-86,248,-7553
171910,-73,231,-7465
171930,-59,207,-7375
171950,-62,184,-7267
171970,-119,127,-7115
171990,-90,129,-7077
172010,171,136,-7031
172030,324,62,-6895
172050,395,-73,-6411
172070,-501,3457,471
172090,2440,5388,4259
172109,2042,2151,-3787
172130,1175,1411,-6806,114,898
172149,730,916,-7607
172169,461,611,-7715
172189,473,176,-6229
172209,1474,597,-3210
172229,1514,421,-40
172249,-329,-1841,2771
172269,-474,-1907,2311
172289,91,-624,337
172309,386,471,-403
172329,149,127,-54
172349,-145,-578,251
172369,18,-379,301
172389,96,-46,90
172409,34,-140,-30
172429,13,-258,75,140,1015
172449,42,-160,139
172469,43,-145,47
172489,26,-176,33
172509,36,-164,88
172529,38,-159,72
172549,36,-163,49
172569,36,-156,72
172589,36,-164,76
172609,42,-164,69
172629,34,-150,75
172649,30,-154,75
172669,30,-152,69
172689,33,-146,70
172709,29,-148,64
172729,29,-146,59,141,1021
172749,28,-139,67
172769,28,-144,69
172789,28,-138,65
172809,21,-135,66
172829,21,-133,71
172849,19,-137,72
172869,20,-139,67
172889,23,-132,76
172909,26,-129,71
172929,26,-120,69
172949,24,-119,63
172969,23,-112,63
172989,27,-110,67
173009,20,-114,77
173030,19,-109,71,151,1018
173049,16,-106,67
173069,17,-103,74
173089,12,-99,72
173109,16,-96,77
173129,15,-98,75
173149,18,-99,70
173169,14,-97,70
173189,16,-99,70
173209,17,-99,68
173229,24,-91,69
173249,23,-89,69
173269,20,-89,73
173289,21,-90,68
173309,18,-96,71
173329,19,-88,68,191,1004
173349,16,-87,69
173369,5,-88,69
173389,14,-82,65
173409,20,-81,62
173429,24,-78,66
173449,16,-81,73
173469,14,-81,65
173489,18,-80,60
173509,18,-79,61
173529,17,-76,65
173549,19,-70,68
173569,15,-72,63
173589,13,-68,60
173609,11,-70,72
173629,13,-70,68,898,452
173649,10,-73,76
173669,12,-70,80
173689,12,-61,81
173709,13,-54,76
173729,22,-64,67
173749,17,-63,70
173769,13,-57,65
173789,13,-58,67
173809,14,-52,74
173829,11,-56,77
173849,7,-53,80
173869,7,-54,78
173889,7,-52,82
173909,7,-48,85
---------------
System Time (ms),axWorld (int16),ayWorld (int16),azWorld (int16),axyStdDevL,axyStdDevR
178668,-101,-65,-97
178687,-60,-48,18
178707,23,-43,136
178727,103,-59,166,602,118
178747,146,-22,144
178767,103,16,174
178787,82,21,194
178807,91,27,155
178827,52,74,118
178847,-45,94,95
178867,-151,76,67
178887,-237,94,103
178907,-294,127,182
178927,-285,102,218
178947,-173,15,160
178967,-53,-22,74
178987,-2,-5,51
179007,7,15,132
179027,61,5,151,482,127
179047,136,-44,45
179067,179,-75,-79
179087,124,-66,-122
179107,22,-69,-57
179127,-26,-98,41
179147,-12,-106,183
179167,27,-84,393
179187,86,-58,491
179207,99,-14,426
179227,35,36,292
179247,-29,56,232
179267,-51,32,184
179287,-36,-19,56
179307,-8,-14,-93
179327,36,39,-204,408,124
179347,117,64,-262
179367,171,70,-331
179387,94,78,-407
179407,-15,60,-445
179427,-93,44,-425
179447,-144,50,-352
179467,-168,59,-233
179487,-161,68,-94
179507,-128,98,23
179527,-125,161,20
179547,-194,174,-46
179567,-255,126,-105
179587,-225,84,-138
179607,-119,35,-67
179627,23,-22,45,338,129
179647,110,-56,90
179667,119,-63,78
179687,128,-63,33
179707,105,-58,-25
179727,30,-46,-59
179747,-22,-26,-35
179767,-59,-5,-6
179787,-107,0,29
179807,-150,23,53
179827,-159,23,104
179847,-93,-1,162
179867,-33,-46,180
179887,16,-46,146
179907,49,-22,109
179927,74,-20,91,188,126
179947,85,-21,50
179967,103,-3,-18
179987,83,5,-44
180007,58,26,-55
180027,10,37,-117
180047,-50,33,-153
180067,-62,33,-115
180087,-52,34,-74
180107,-89,36,-100
180127,-171,45,-116
180147,-202,52,-102
180167,-184,57,-86
180187,-166,38,-109
180207,-159,16,-129
180227,-158,4,-145,118,132
180247,-173,5,-219
180267,-205,-2,-348
180287,-199,-2,-465
180307,-225,49,-502
180327,-315,81,-500
180347,-357,112,-590
180367,-338,112,-847
180387,-348,53,-1183
180407,-383,23,-1522
180427,-437,12,-1847
180447,-470,-13,-2163
180467,-442,-24,-2414
180487,-394,13,-2607
180507,-390,104,-2830
180527,-371,173,-3152,127,175
180547,-397,335,-3882
180567,-221,172,-5586
180587,-126,176,-6872
180607,-92,232,-7507
180627,-77,276,-7776
180647,-84,290,-7840
180667,-92,290,-7803
180687,-98,282,-7744
180707,-97,264,-7663
180727,-99,232,-7566
180747,-95,190,-7468
180767,-96,164,-7369
180787,-94,138,-7258
180807,-128,95,-7160
180827,8,69,-7199,124,180
180847,165,38,-7112
180867,323,-43,-6919
180887,422,-312,-6009
180907,1071,6851,2324
180927,2630,3325,2628
180946,1443,1499,-5254
180966,925,979,-7094
180986,623,640,-7611
181006,431,424,-7333
181026,427,336,-5327
181046,1258,657,-3137
181066,431,357,456
181086,-1141,-1118,3541
181106,-419,-1428,2013
181126,103,-652,-38,129,1050
181146,284,356,-397
181166,53,169,116
181186,-59,-490,358
181206,70,-398,197
181226,97,-62,63
181246,85,-138,38
181266,56,-287,72
181286,65,-201,117
181306,87,-157,68
181326,71,-196,44
181346,62,-189,87
181366,73,-163,92
181386,66,-177,63
181406,66,-174,72
181426,72,-161,91,126,1060
181446,59,-168,74
181466,61,-174,69
181486,57,-169,72
181506,58,-170,79
181526,56,-168,80
181546,57,-158,79
181566,52,-159,79
181586,50,-154,70
181606,44,-148,69
181626,49,-145,71
181646,46,-145,68
181666,49,-141,79
181686,47,-136,75
181706,42,-136,80
181726,40,-141,79,132,1066
181746,46,-144,79
181766,47,-135,82
181786,44,-129,85
181806,40,-129,73
181826,42,-133,73
181846,42,-135,77
181866,36,-124,70
181886,36,-120,73
181906,38,-117,76
181926,37,-116,74
181946,39,-117,76
181966,38,-116,77
181986,35,-111,68
182006,42,-110,69
182026,39,-106,74,175,1053
182046,38,-106,78
182066,36,-113,78
182086,34,-106,75
182106,30,-101,84
182126,25,-99,76
182146,29,-96,70
182166,35,-98,66
182186,35,-96,72
182206,37,-91,69
182226,35,-92,71
182246,37,-91,66
182266,36,-91,71
182286,34,-92,64
182306,33,-85,74
182326,32,-88,74,180,1048
182346,37,-86,73
182366,30,-84,69
182386,35,-86,75
182406,33,-83,76
182426,26,-80,71
182446,27,-75,70
182466,29,-76,74
182486,29,-75,73
182506,25,-68,81
182526,29,-68,74
182546,33,-67,79
182566,36,-68,77
182586,33,-68,79
182606,30,-73,73
182626,31,-66,71,1050,98
182646,29,-66,66
---------------
System Time (ms),axWorld (int16),ayWorld (int16),azWorld (int16),axyStdDevL,axyStdDevR
187804,-19,-54,49
187824,-12,-3,56
187844,-16,30,80
187864,8,65,85
187884,57,84,61
187904,62,35,-2
187924,50,-35,-87
187944,9,-30,-74
187964,-46,4,-30
187984,-93,36,-72
188004,-191,23,-146
188024,-303,-32,-99,254,106
188044,-285,-95,8
188064,-146,-121,117
188084,11,-142,211
188104,122,-175,220
188124,190,-143,110
188144,202,-82,44
188164,218,-51,85
188184,220,-7,91
188204,151,70,46
188224,3,162,60
188244,-155,215,173
188264,-226,228,252
188284,-193,148,298
188304,-72,59,315
188324,-19,13,362,219,135
188344,-28,16,385
188364,1,5,261
188384,53,-27,59
188404,75,-38,-42
188424,87,-32,-53
188444,143,-39,-87
188464,176,-51,-161
188484,154,-63,-215
188504,144,-66,-207
188524,72,-62,-132
188544,-20,-3,-113
188564,-112,97,-166
188584,-153,158,-186
188604,-159,154,-132
188624,-136,165,-53,162,138
188644,-97,184,-3
188664,-77,179,-35
188684,-119,150,-103
188704,-154,131,-135
188724,-144,89,-158
188744,-146,48,-179
188764,-147,64,-178
188784,-138,89,-142
188804,-104,77,-103
188824,-53,52,-102
188844,-25,63,-96
188864,-28,64,-74
188884,-61,29,-88
188904,-93,-14,-136
188924,-123,-26,-155,141,145
188944,-143,-26,-81
188964,-130,-37,-61
188984,-83,-30,-79
189004,-36,-21,-58
189024,8,-12,26
189044,39,-7,78
189064,33,0,91
189084,14,-19,116
189104,24,-26,135
189124,40,-34,177
189144,70,-34,216
189164,101,-30,203
189184,88,-15,141
189204,16,-29,87
189224,-23,-49,47,137,145
189244,-40,-64,8
189264,-67,-40,4
189284,-114,-22,13
189304,-117,11,-12
189324,-93,19,-55
189344,-68,3,-131
189364,-70,-9,-253
189384,-140,-8,-384
189404,-206,25,-483
189424,-249,46,-602
189444,-240,45,-769
189464,-214,19,-1015
189484,-215,-39,-1260
189504,-238,-86,-1451
189524,-313,-78,-1676,106,151
189544,-442,-25,-1992
189564,-558,-19,-2368
189584,-553,-27,-2755
189604,-528,0,-3193
189624,-458,211,-3915
189644,-582,325,-5214
189664,-436,236,-6639
189684,-257,262,-7401
189704,-166,295,-7739
189724,-125,311,-7850
189744,-101,310,-7856
189763,-90,302,-7781
189783,-88,276,-7691
189803,-88,252,-7604
189824,-80,223,-7513,135,199
189843,-70,179,-7427
189863,-73,140,-7332
189883,-73,69,-7237
189903,-5,53,-7244
189923,141,37,-7158
189943,299,-69,-7009
189963,337,-244,-6620
189983,938,3537,-11
190003,3395,6387,3887
190023,2499,864,-2494
190043,1432,693,-6363
190063,864,471,-7063
190083,468,116,-6360
190103,374,-188,-4699
190123,886,443,-4216,138,1026
190143,1103,791,-3748
190163,734,-212,577
190183,-477,-1822,3512
190203,-147,-1407,2099
190223,225,-211,7
190243,342,518,-584
190263,71,88,63
190283,-113,-436,394
190303,43,-271,267
190323,82,-15,74
190343,29,-86,6
190363,14,-206,102
190383,32,-130,150
190403,37,-105,73
190423,27,-135,48,145,1089
190443,26,-137,106
190463,32,-116,95
190483,30,-126,76
190503,33,-127,86
190523,31,-117,87
190543,27,-114,84
190563,31,-112,79
190583,27,-114,80
190603,28,-120,74
190623,33,-112,61
190643,27,-103,66
190663,27,-106,74
190683,22,-104,80
190703,27,-102,87
190723,25,-109,86,145,1091
190743,31,-102,82
190763,24,-96,83
190783,24,-104,81
190803,21,-98,87
190823,23,-88,86
190843,22,-84,82
190863,21,-83,75
190883,18,-88,80
190903,18,-86,79
190923,16,-81,82
190943,19,-84,77
190963,23,-87,82
190983,20,-80,77
191003,22,-78,79
191023,23,-79,79,151,1087
191043,22,-81,87
191063,22,-82,87
191083,12,-76,80
191103,8,-75,77
191123,5,-69,79
191143,8,-69,77
191163,6,-66,79
191183,13,-69,82
191203,20,-68,85
191223,24,-63,81
191243,20,-61,82
191263,15,-60,75
191283,20,-62,69
191303,22,-64,66
191323,22,-67,84,199,1065
191343,17,-62,80
191363,13,-58,86
191383,13,-57,78
191403,17,-60,82
191423,17,-56,82
191443,23,-56,85
191463,16,-58,94
191483,7,-62,92
191503,15,-57,85
191523,15,-52,85
191543,17,-50,82
191563,14,-47,86
191583,16,-45,85
191603,13,-48,78
191623,8,-52,78,1026,332
191643,5,-50,82
191663,5,-51,78
191683,2,-47,77
191703,3,-44,80
191723,6,-40,87
191743,15,-35,80
191763,15,-27,80
191783,10,-31,71
---------------
System Time (ms),axWorld (int16),ayWorld (int16),azWorld (int16),axyStdDevL,axyStdDevR
196142,-61,-12,147
196161,-39,25,202
196181,-24,79,231
196201,-19,108,233
196221,47,108,191
196241,146,72,117
196261,180,39,94
196281,110,47,174
196301,27,38,244
196321,0,7,273
196341,12,-36,283
196361,-3,-58,301
196381,-60,-63,379
196401,-81,-27,412
196421,-75,-13,347,403,173
196441,-68,-38,204
196461,-29,-34,107
196481,7,-52,64
196501,18,-68,-7
196521,7,-46,-118
196541,-7,-25,-187
196561,-43,-18,-183
196581,-48,-24,-201
196601,-61,-22,-230
196621,-98,23,-250
196641,-161,69,-217
196661,-171,45,-181
196681,-94,-17,-221
196701,14,-50,-249
196721,83,-60,-270,352,116
196741,74,-80,-319
196761,9,-85,-425
196781,-52,-48,-491
196801,-88,2,-434
196821,-72,94,-302
196841,-2,175,-158
196861,62,228,-5
196881,36,258,77
196901,-52,247,55
196921,-164,224,19
196941,-266,221,51
196961,-303,217,110
196981,-266,175,101
197001,-201,108,52
197021,-120,64,0,251,130
197041,-48,4,-63
197061,-5,-18,-116
197081,-19,-18,-107
197101,-1,-11,-91
197121,11,-23,-90
197141,-31,-44,-64
197161,-47,-39,5
197181,5,-64,74
197201,66,-91,108
197221,113,-82,168
197241,149,-67,188
197261,170,-64,139
197281,141,-69,86
197301,104,-87,44
197321,93,-82,8,228,131
197341,73,-46,17
197361,40,-27,78
197381,14,-14,65
197401,-4,-21,19
197421,-34,-23,24
197441,-46,-8,32
197461,-54,9,-8
197481,-69,4,-73
197501,-105,-3,-113
197521,-139,17,-67
197541,-143,11,4
197561,-104,0,37
197581,-36,3,50
197601,-34,13,57
197621,-68,16,57,177,128
197641,-126,31,33
197661,-124,23,34
197681,-100,25,26
197701,-101,30,-73
197721,-111,14,-231
197741,-162,-3,-315
197761,-201,16,-348
197781,-235,4,-462
197801,-263,-16,-654
197821,-277,-11,-797
197841,-273,-9,-864
197861,-221,-43,-916
197881,-147,-58,-1050
197901,-122,-89,-1282
197921,-152,-105,-1559,173,136
197941,-193,-72,-1741
197961,-195,52,-1916
197981,-112,221,-2407
198001,-75,270,-3596
198021,-270,-91,-5433
198041,-318,-184,-6867
198061,-189,23,-7549
198081,-114,162,-7866
198101,-91,245,-7961
198121,-82,287,-7952
198141,-79,292,-7881
198161,-72,292,-7770
198181,-83,269,-7696
198201,-69,246,-7612
198221,-56,214,-7521,116,164
198241,-41,176,-7421
198261,-26,120,-7310
198281,-31,88,-7236
198301,139,59,-7237
198321,244,26,-7145
198341,367,-65,-6956
198361,360,-298,-6109
198381,164,6960,2693
198401,4077,2832,4140
198421,2683,776,-4378
198441,1542,584,-6682
198461,961,369,-6643
198481,575,137,-5997
198501,628,88,-5360
198521,604,536,-4535,130,1072
198541,678,463,-562
198560,774,-1677,2935
198580,111,-1884,2540
198600,-57,-465,718
198620,116,471,-484
198640,211,41,-92
198660,-212,-505,393
198680,-131,-215,311
198700,75,2,65
198720,-74,-140,0
198740,-116,-200,132
198760,-25,-90,134
198780,-47,-110,40
198800,-63,-150,58
198820,-27,-109,99,131,1131
198840,-38,-106,74
198860,-48,-121,61
198880,-38,-102,86
198900,-44,-105,87
198920,-47,-111,71
198940,-38,-103,75
198960,-41,-101,76
198980,-38,-103,74
199000,-42,-104,67
199020,-47,-104,69
199040,-47,-100,64
199060,-43,-100,64
199080,-37,-96,72
199100,-41,-93,76
199120,-40,-84,78,128,1133
199140,-29,-82,70
199160,-31,-82,73
199180,-37,-80,70
199200,-41,-82,71
199220,-35,-89,75
199240,-35,-92,68
199260,-39,-85,61
199280,-39,-79,63
199301,-38,-77,75
199320,-42,-75,73
199340,-36,-76,69
199360,-34,-76,77
199380,-38,-70,78
199400,-41,-70,74
199420,-35,-69,73,136,1128
199440,-34,-70,74
199460,-32,-70,76
199480,-35,-66,72
199500,-29,-63,65
199520,-32,-70,74
199540,-28,-68,81
199560,-29,-63,78
199580,-23,-59,79
199600,-20,-61,77
199620,-27,-59,68
199640,-34,-62,75
199660,-31,-65,78
199680,-29,-60,75
199700,-31,-62,76
199720,-28,-59,72,164,1123
199740,-26,-54,69
199760,-29,-48,66
199780,-24,-50,61
199800,-24,-54,66
199820,-24,-53,69
199840,-22,-49,80
199860,-26,-52,83
199880,-21,-53,78
199900,-19,-45,77
199920,-18,-52,81
199940,-19,-53,80
199960,-17,-50,80
199980,-19,-49,74
200000,-18,-44,73
200020,-16,-47,72,1072,327
200040,-18,-41,75
200060,-21,-47,67
200080,-17,-44,71
200100,-18,-45,73
200120,-21,-42,80
---------------
System Time (ms),axWorld (int16),ayWorld (int16),azWorld (int16),axyStdDevL,axyStdDevR
206118,-42,-48,-38
206138,-34,-41,-33
206158,-35,-13,-2
206178,-45,2,40
206198,7,17,29
206218,89,1,-44
206238,92,-37,-45
206258,4,-63,57
206278,-70,-103,150
206298,-77,-116,152
206318,-77,-114,193,251,99
206338,-83,-92,331
206358,-74,-65,393
206378,-88,-80,332
206398,-73,-106,232
206418,-15,-92,148
206438,34,-77,102
206458,75,-51,99
206478,104,-1,71
206498,78,27,-5
206518,21,13,-73
206538,-38,12,-57
206558,-104,24,19
206578,-124,31,6
206598,-116,58,-64
206618,-101,67,-53,116,98
206638,-43,62,31
206658,49,24,59
206678,127,-21,67
206698,193,-36,75
206718,218,-40,11
206738,162,-65,-126
206758,52,-57,-254
206778,-52,3,-292
206798,-138,87,-272
206818,-155,191,-197
206838,-150,269,-119
206858,-98,268,-81
206878,-37,240,-78
206898,-38,198,-92
206918,-82,127,-109,105,113
206938,-136,34,-161
206958,-189,-17,-197
206978,-214,3,-150
206998,-152,16,-66
207018,-67,34,-92
207038,-42,11,-176
207058,-9,-22,-198
207078,16,-27,-118
207098,31,-23,-3
207118,42,-24,102
207138,70,-18,228
207158,96,0,359
207178,124,22,427
207198,154,43,432
207218,165,43,432,103,121
207238,154,29,421
207258,130,-2,349
207278,80,-27,229
207298,48,-46,159
207318,42,-52,161
207337,61,-26,189
207357,59,-2,224
207377,84,23,210
207397,84,32,145
207417,54,30,53
207437,21,4,-2
207457,-9,9,0
207477,-58,10,-7
207497,-57,-23,-74
207517,4,-44,-153,102,122
207537,-5,-34,-135
207557,-57,-11,-99
207577,-58,-31,-140
207597,-20,-34,-193
207617,-81,-7,-190
207637,-233,4,-219
207657,-322,2,-325
207677,-322,0,-465
207697,-336,-12,-583
207717,-363,-25,-697
207737,-409,-47,-831
207757,-425,-45,-1039
207777,-370,-25,-1310
207797,-284,-49,-1571
207817,-197,-111,-1873,99,164
207837,-137,-115,-2304
207857,-79,60,-2884
207877,-163,202,-3995
207897,-165,-47,-5794
207917,-94,1,-7033
207937,-49,147,-7638
207957,-30,226,-7914
207977,-29,276,-7994
207997,-30,301,-7964
208017,-28,304,-7879
208037,-25,292,-7799
208057,-13,275,-7700
208077,8,248,-7608
208097,21,229,-7524
208117,28,210,-7427,98,182
208137,-21,169,-7309
208157,64,153,-7305
208177,214,150,-7285
208197,395,89,-7200
208217,470,-8,-6917
208237,271,52,-4239
208257,-2201,6083,2906
208277,3213,2651,2933
208297,2200,1568,-4863
208317,1314,1066,-6736
208337,806,701,-7038
208357,430,337,-6309
208377,495,247,-5189
208397,391,670,-4303
208417,460,110,-434,113,978
208437,1044,-2009,3150
208457,494,-1687,2487
208477,42,-193,320
208497,157,428,-637
208517,258,-217,53
208537,-165,-436,444
208557,-48,-116,240
208577,144,-73,1
208597,-39,-182,27
208617,-36,-175,144
208637,55,-109,107
208657,-6,-142,44
208677,-5,-151,80
208697,26,-122,103
208717,-1,-131,74,121,1047
208737,2,-139,75
208757,11,-115,84
208777,6,-122,77
208797,14,-128,86
208817,13,-116,83
208837,9,-118,81
208857,3,-115,73
208877,0,-105,86
208897,0,-105,89
208917,4,-113,83
208937,7,-110,72
208957,8,-105,64
208977,13,-105,66
208997,11,-106,74
209017,11,-100,73,122,1052
209037,8,-97,76
209057,4,-102,75
209077,4,-101,81
209097,0,-94,83
209117,-6,-95,80
209137,-4,-99,79
209157,-3,-97,74
209177,4,-94,78
209197,4,-89,82
209217,-1,-87,86
209237,4,-87,80
209257,5,-87,79
209277,7,-80,84
209297,1,-81,80
209317,3,-79,74,164,1042
209337,6,-81,76
209357,6,-76,76
209377,3,-79,86
209397,8,-76,87
209417,6,-73,83
209437,7,-72,85
209457,8,-69,81
209477,8,-67,82
209497,1,-66,86
209517,10,-69,83
209537,8,-71,79
209557,0,-68,88
209577,5,-69,84
209597,6,-66,88
209617,0,-63,87,182,1039
209637,-1,-63,84
209657,-3,-59,84
209677,0,-60,81
209697,-1,-56,85
209717,-1,-54,84
209737,2,-58,79
209757,-3,-56,78
209777,0,-60,83
209797,3,-53,87
209817,1,-49,88
209837,0,-46,88
209857,1,-47,80
209877,5,-42,75
209897,5,-45,71
209917,5,-46,68,978,327
209937,5,-47,78
209957,8,-41,71
209977,9,-42,66
209997,5,-50,70
210017,3,-53,74
210037,11,-46,81
210057,5,-49,86
210077,1,-44,82
210097,0,-38,88
---------------
System Time (ms),axWorld (int16),ayWorld (int16),azWorld (int16),axyStdDevL,axyStdDevR
215595,-59,-11,154
215615,-43,27,196,312,117
215635,-14,61,221
215655,8,73,217
215675,6,66,156
215695,-3,61,46
215715,-7,64,-35
215735,-21,67,-62
215755,-76,80,16
215775,-157,94,162
215795,-213,88,225
215815,-265,49,180
215835,-293,4,91
215855,-260,-11,26
215875,-195,25,46
215895,-112,59,81
215915,4,35,61,266,122
215935,126,-10,2
215955,157,-39,-67
215975,100,-33,-67
215995,31,-3,38
216015,-17,28,162
216035,-19,77,245
216055,24,101,257
216075,34,107,205
216095,9,78,96
216115,22,17,6
216135,69,-32,-17
216154,46,-44,-8
216174,-8,-53,-61
216194,-56,-85,-177
216215,-95,-59,-303,237,97
216234,-138,10,-289
216254,-104,95,-147
216274,-18,115,-58
216294,65,129,-70
216314,107,152,-69
216334,78,152,-8
216354,1,112,27
216374,-47,45,17
216394,-46,6,6
216414,-77,-28,59
216434,-97,-66,114
216454,-52,-86,134
216474,75,-110,188
216494,222,-141,233
216514,328,-179,180,198,122
216534,350,-189,68
216554,289,-178,52
216574,226,-156,50
216594,144,-129,19
216614,23,-87,8
216634,-59,-51,8
216654,-87,-25,3
216674,-97,-15,-21
216694,-79,-5,-37
216714,-53,-19,-25
216734,-52,-21,-29
216754,-54,-15,15
216774,-4,-25,81
216794,78,-12,129
216814,136,-7,161,153,140
216834,141,8,176
216854,103,37,137
216874,66,58,72
216894,21,42,18
216914,-18,30,-42
216934,-41,13,-98
216954,-67,1,-125
216974,-95,-7,-122
216994,-92,13,-95
217014,-51,28,-48
217034,-27,19,-24
217054,-54,25,-49
217074,-86,42,-82
217094,-109,55,-53
217114,-134,68,-33,117,142
217134,-130,70,-4
217154,-75,72,-4
217174,-34,76,-10
217194,-61,53,-16
217214,-73,50,-29
217234,-81,46,-85
217254,-108,34,-167
217274,-118,34,-216
217294,-127,29,-215
217314,-155,11,-211
217334,-174,25,-277
217354,-195,47,-323
217374,-217,29,-313
217394,-222,4,-305
217414,-191,3,-325,122,138
217434,-128,-23,-356
217454,-88,-56,-430
217474,-102,-73,-547
217494,-187,-116,-699
217514,-264,-153,-865
217534,-303,-181,-997
217554,-262,-186,-1159
217574,-188,-218,-1399
217594,-113,-238,-1745
217614,-73,-210,-2132
217634,-76,-103,-2584
217654,-45,173,-3173
217674,163,491,-4556
217694,214,314,-6295
217714,84,293,-7239,97,179
217734,25,306,-7702
217754,-31,314,-7863
217774,-67,312,-7869
217794,-95,309,-7822
217814,-104,293,-7744
217834,-95,265,-7653
217854,-87,238,-7571
217874,-81,209,-7484
217894,-69,188,-7379
217914,-42,156,-7254
217934,-111,145,-7200
217954,67,157,-7228
217974,205,146,-7081
217994,307,89,-6858
218014,425,-138,-5895,122,202
218034,-802,6084,2073
218054,2339,3975,2905
218074,1426,2099,-5275
218094,935,1283,-7120
218114,631,831,-7662
218134,433,573,-7750
218154,556,300,-6173
218174,1672,530,-1968
218194,983,-31,1945
218214,-906,-1593,3207
218234,-305,-1413,1346
218254,230,-363,-228
218274,363,481,-197
218294,-24,-84,223
218314,-89,-601,268,140,1036
218334,60,-236,186
218354,68,-21,52
218374,33,-231,30
218394,8,-253,118
218414,49,-140,118
218434,46,-181,45
218454,11,-200,73
218474,31,-165,96
218494,38,-171,58
218514,24,-174,63
218534,28,-168,78
218554,33,-165,69
218574,37,-161,66
218594,34,-159,75
218614,28,-158,74,142,1045
218634,25,-157,76
218654,27,-153,80
218674,20,-151,77
218694,21,-149,76
218714,23,-149,70
218734,28,-152,75
218754,28,-146,74
218774,27,-140,70
218794,24,-136,79
218814,21,-136,83
218834,19,-133,83
218854,23,-131,83
218874,18,-128,78
218894,21,-124,77
218914,23,-117,83,138,1048
218934,20,-116,83
218954,19,-116,77
218974,21,-116,81
218994,24,-111,85
219014,24,-106,82
219034,24,-102,83
219054,24,-108,80
219074,24,-102,82
219093,22,-103,82
219114,11,-104,76
219134,10,-96,79
219154,8,-97,77
219173,13,-96,79
219193,14,-89,80
219214,20,-87,79,179,1041
219233,19,-90,68
219253,22,-85,65
219273,21,-86,66
219293,18,-83,78
219313,15,-82,83
219333,14,-78,82
219353,14,-81,85
219373,15,-75,80
219393,11,-78,75
219413,10,-83,74
219433,17,-81,71
219453,17,-81,76
219473,16,-78,78
219493,16,-78,88
219513,13,-81,90,202,1039
219533,5,-85,90
219553,12,-77,81
219573,13,-68,74
---------------
System Time (ms),axWorld (int16),ayWorld (int16),azWorld (int16),axyStdDevL,axyStdDevR
224852,-159,-43,156
224872,-159,-38,102
224892,-138,-11,58
224912,-136,21,20,348,122
224932,-107,26,-23
224952,-48,6,-48
224972,16,-54,-11
224991,112,-102,84
225011,198,-133,228
225031,225,-155,357
225051,177,-171,368
225071,51,-167,259
225091,-62,-84,176
225111,-77,-10,200
225131,-15,0,248
225151,78,39,187
225171,165,77,69
225191,145,91,7
225211,65,107,38,269,119
225231,13,133,-39
225251,-46,146,-186
225271,-148,161,-220
225291,-195,156,-132
225311,-136,160,-65
225331,-57,237,-63
225351,-84,284,-25
225371,-102,261,41
225391,-18,237,81
225411,63,211,32
225431,49,157,-70
225451,-43,80,-165
225471,-191,42,-237
225491,-265,60,-203
225511,-225,62,-1,218,153
225531,-107,40,135
225551,16,3,115
225571,86,-17,28
225591,100,-51,-1
225611,88,-118,10
225631,71,-172,3
225651,48,-136,11
225671,30,-57,-48
225691,11,-34,-176
225711,2,-54,-290
225731,-22,-76,-301
225751,-27,-27,-231
225771,-7,40,-166
225791,6,52,-172
225811,-38,57,-151,178,149
225831,-95,80,-72
225851,-106,114,-38
225871,-107,113,-37
225891,-97,72,18
225911,-26,59,69
225931,54,55,89
225951,82,27,98
225971,78,19,106
225991,81,48,179
226011,92,76,218
226031,63,56,173
226051,12,13,110
226071,0,-3,117
226091,-4,-14,143
226111,1,-5,137,133,142
226131,22,-5,174
226151,33,19,217
226171,26,19,192
226191,21,8,115
226211,16,0,66
226231,23,-7,93
226251,27,0,94
226271,12,7,72
226291,-37,6,55
226311,-76,-5,38
226331,-93,25,44
226351,-56,48,94
226371,7,63,90
226391,6,67,1
226411,-57,61,-62,122,133
226431,-95,46,-105
226451,-129,36,-133
226471,-143,20,-182
